Video URL,Title,Likes Count,Comment Count
https://www.youtube.com/watch?v=ngk7VVyveu8,Meet MiniGrids  the Clean Energy Solution Bringing Power to Millions  Tombo Banda  TED,979,62
https://www.youtube.com/watch?v=FzhI2D_kaCY,A Path to Social Safety for Migrant Workers  Ashif Shaikh  TED,488,41
https://www.youtube.com/watch?v=5z_krRwSyt8,3 Mysteries of the Universe  and a New Force That Might Explain Them  Alex Keshavarzi  TED,3818,268
https://www.youtube.com/watch?v=P7slA-LkA3s,When You Inform Women You Transform Lives  Paige Alexander  TED,311,9
https://www.youtube.com/watch?v=QIr_eNVtJ58,How to Find Creativity and Purpose in the Face of Adversity  Suleika Jaouad  TED,653,18
https://www.youtube.com/watch?v=zJcYAqNfgtA,How to Close the Authority Gap  Mary Ann Sieghart  TED,967,121
https://www.youtube.com/watch?v=vmxHUiiHgNk,How to Lead With Radical Candor  Kim Scott  TED,1180,39
https://www.youtube.com/watch?v=xZT8cNQCq2s,How to Bridge Political Divides from Two Friends on Opposing Sides  Samar Ali  Clint Brewer  TED,562,91
https://www.youtube.com/watch?v=WXosPmTQq4o,The BillionDollar Problem in Education  Tanishia Lavette Williams  TED,1012,76
https://www.youtube.com/watch?v=DL8_WHr9COs,How Business Can Improve the World Not Just the Bottom Line  Esha Chhabra  TED,1161,47
https://www.youtube.com/watch?v=TkpyR9VBwTs,How SciFi Informs Our Climate Future  and What to Do Next  Zainab Usman  TED,661,89
https://www.youtube.com/watch?v=H6MVJm9ElMA,How AI and Democracy Can Fix Each Other  Divya Siddarth  TED,668,111
https://www.youtube.com/watch?v=iyabl4dlxbY,A Meditation on Rumi and the Power of Poetry  Leili Anvar  TED,1328,81
https://www.youtube.com/watch?v=g2pVB9Ci5pI,Whats the Point of Digital Fashion  Karinna Grant  TED,960,96
https://www.youtube.com/watch?v=kFDaG9pAA1w,How Clicking a Single Link Can Cost Millions  Ryan Pullen  TED,834,17
https://www.youtube.com/watch?v=IGi948nVqlU,How Poop Turns Into Forests  Ludmila Rattis  TED,680,16
https://www.youtube.com/watch?v=IIT29JDuMXs,Can Nanoparticles Help Fight Hunger  Christy L Haynes  TED,715,119
https://www.youtube.com/watch?v=MjpO66YdP2s,TED Is 40  Heres How It All Started  Chris Anderson and Richard Saul Wurman  TED,583,49
https://www.youtube.com/watch?v=qaE194b_Dk8,How to Design for Dignity During Times of War  Slava Balbek  TED,1281,81
https://www.youtube.com/watch?v=n6ql90yGWt0,Is Climate Change Slowing Down the Ocean  Susan Lozier  TED,3287,470
https://www.youtube.com/watch?v=30a4OlkenNU,The Herds a Vast Act of Theater to Spark Climate Action  Amir Nizar Zuabi  TED,415,18
https://www.youtube.com/watch?v=mJy_wVSKwwA,What the World Can Learn From Ukraines Fight for Democracy  Olesya Khromeychuk  TED,1532,287
https://www.youtube.com/watch?v=EwWlzzns5q8,Atalanta  The Merian Ensemble  TED,431,18
https://www.youtube.com/watch?v=5knT5m2Kmrc,An Israeli and a Palestinian Talk Peace Dignity and Safety  Ali Abu Awwad and Ami Dar  TED,1204,214
https://www.youtube.com/watch?v=Fh5zMqbHC0U,True Love  and the Myth of Happily Ever After  Francesca Hogi  TED,1923,71
https://www.youtube.com/watch?v=d2om_PGtwWY,Lifes an Obstacle Course  Heres How To Navigate It  Maryam Banikarim  TED,869,69
https://www.youtube.com/watch?v=JJPfmH5r99k,The Climate Solutions Worth Funding  Now  Jonathan Foley  TED,1181,98
https://www.youtube.com/watch?v=eHJnEHyyN1Y,6 Tips on Being a Successful Entrepreneur  John Mullins  TED,17304,251
https://www.youtube.com/watch?v=hMutHPLkUYM,What Makes Someone Vote Against Their Political Party  Sarah Longwell  TED,950,212
https://www.youtube.com/watch?v=5VMqDfuU8QM,Wild Intricate Sculptures  Made Out of My Hair  Laetitia Ky  TED,1128,105
https://www.youtube.com/watch?v=6djPLVa9aQ4,How Babies Think About Danger  Shari Liu  TED,914,35
https://www.youtube.com/watch?v=nfRxGGl6wOU,Lessons from the Past on Adapting to Climate Change  Laprisha Berry Daniels  TED,864,52
https://www.youtube.com/watch?v=CWEWBgVwFc8,Leadership in the Age of AI  Paul Hudson and Lindsay Levin  TED,1421,47
https://www.youtube.com/watch?v=coAopEn8Fn4,A Reframing of Masculinity Rooted in Empathy  Gary Barker  TED,1336,158
https://www.youtube.com/watch?v=A3WrAEm3PXU,What If a Simple Blood Test Could Detect Cancer  Hani Goodarzi  TED,1155,46
https://www.youtube.com/watch?v=p9-39oGccqc,Universe  Statues  Liberation  Buzz  TED,560,67
https://www.youtube.com/watch?v=X6Wgd4v_yW8,Can a Simple Brick Be the Next Great Battery  John ODonnell  TED,5569,461
https://www.youtube.com/watch?v=OuVqGrko56s,Advice for Leaders on Creating a Culture of Belonging  Melonie D Parker  TED,630,35
https://www.youtube.com/watch?v=LPW5Zx3ntZo,Your Creative Superpowers Can Help Protect Democracy  Sofia Ongele  TED,874,88
https://www.youtube.com/watch?v=9C7jAAxWnqA,How Film Changes the Way We See the World  Ava DuVernay  TED,1314,40
https://www.youtube.com/watch?v=UjGMiChiUFc,Do Gut Microbes Control Your Personality  Kathleen McAuliffe  TED,16360,676
https://www.youtube.com/watch?v=BiuCP0QFg5k,Fight for Justice  Even if You Dont Live To See It  Golriz Lucina  TED,1384,125
https://www.youtube.com/watch?v=icQS5_mOx7U,What If Advertising Was Honest  Sylvester Chauke  TED,1810,133
https://www.youtube.com/watch?v=2tOWLPm4ov4,The Beauty of Wildlife  and an Artistic Call to Protect It  Isabella Kirkland  TED,916,24
https://www.youtube.com/watch?v=5xBpkc7-w3A,Let Curiosity Lead  Yara Shahidi  TED,11635,216
https://www.youtube.com/watch?v=MA-uwhr50FU,Could AI Give You XRay Vision  Tara Boroushaki  TED,1041,77
https://www.youtube.com/watch?v=ku1ht_ZAU-w,Enough Red Tape  We Need To Say Yes to Clean Energy  Rich Powell  TED,906,92
https://www.youtube.com/watch?v=L-FTI14OVrg,What Happens When We Deny People Abortions  Diana Greene Foster  TED,1797,948
https://www.youtube.com/watch?v=-QkDwqktaVk,How to Build Democracy  in an Authoritarian Country  Tessza Udvarhelyi  TED,1299,140
https://www.youtube.com/watch?v=647itg-A_aw,Is Alternative Meat the Recipe for a Healthier Planet  Tao Zhang  TED,795,131
https://www.youtube.com/watch?v=CpaWSRLCx44,The US vs Itself  and Other Top Global Risks in 2024  Ian Bremmer  TED,5855,733
https://www.youtube.com/watch?v=I1ouTj1BQec,Its Time for Infectious Generosity Heres How  Chris Anderson  TED,1964,109
https://www.youtube.com/watch?v=kCudFI4tcpg,How AI Can Help You Turn an Idea Into the Next Great App  Amjad Masad  TED,2499,118
https://www.youtube.com/watch?v=WaE2IlpO4vQ,Dont Be a Jerk to Your Barista  and Other Thoughts on Frontline Work  Adriann Negreros  TED,634,62
https://www.youtube.com/watch?v=XqRMV8ICMiM,The Vital Data You Flush Down the Toilet  Newsha Ghaeli  TED,1359,60
https://www.youtube.com/watch?v=3DdSiJB8Bo0,Whats Your Leadership Language  Rosita Najmi  TED,1453,N/A
https://www.youtube.com/watch?v=HYkMo0hi-Yw,Life Is Hard Art Helps  Liana Finck  TED,3671,96
https://www.youtube.com/watch?v=AxxMiihvKgg,Why You Should Embrace Mediocrity  Crispin Thurlow  TED,2990,136
https://www.youtube.com/watch?v=SR5BYiwJZfw,Hey Look Ma I Made It  Believer  Detroit Youth Choir  TED,735,39
https://www.youtube.com/watch?v=v9f6twy70iM,What Happens As We Die  Kathryn Mannix  TED,14637,721
https://www.youtube.com/watch?v=Hnjr7o-HNx8,When AI Can Fake Reality Who Can You Trust  Sam Gregory  TED,2893,203
https://www.youtube.com/watch?v=qjGmzBp2fFk,How to Build a Global ProDemocracy Movement  Yordanos Eyoel  TED,964,117
https://www.youtube.com/watch?v=x92AnU6MUr0,Why Businesses Need a Dreamers Magic and a Doers Realism  Beth Viner  TED,1739,44
https://www.youtube.com/watch?v=G5UT0K_NEig,My Mission to Change the Narrative of Mental Health  Glenn Close  TED,1238,49
https://www.youtube.com/watch?v=870tYRNh86o,Time Is Running Out on Climate Change The Metaverse Could Help  Cedrik Neike  TED,844,122
https://www.youtube.com/watch?v=rQEh7d-qa38,Why AI Will Spark Exponential Economic Growth  Cathie Wood  TED,8507,809
https://www.youtube.com/watch?v=YdTKcdyIYkA,How Acts of Kindness Sparked a Global Movement  Asha Curran  TED,3420,79
https://www.youtube.com/watch?v=AJGrdtKT3LM,AIs Single Point of Failure  Rob Toews  TED,6256,537
https://www.youtube.com/watch?v=LrtlmbkvvEs,How Stress Drains Your Brain  and What To Do About It  Nicole Byers  TED,4665,80
https://www.youtube.com/watch?v=3MwMII8n1qM,What Will Happen to Marketing in the Age of AI  Jessica Apotheker  TED,7353,251
https://www.youtube.com/watch?v=oF7UMeVQxHk,TED Explores A New Climate Vision  TED Countdown,830,74
https://www.youtube.com/watch?v=ll5LY7wI_Xc,Can AI Catch What Doctors Miss  Eric Topol  TED,4205,228
https://www.youtube.com/watch?v=VFRzeYCk8MI,How to Stop the Next Pandemic Stop Deforestation  Neil Vora  TED,864,46
https://www.youtube.com/watch?v=kMUdrUP-QCs,The Transformative Potential of AGI  and When It Might Arrive  Shane Legg and Chris Anderson  TED,4213,422
https://www.youtube.com/watch?v=o8Hg5TtT-OQ,How to Find Humor in Lifes Absurdity  Maira Kalman  TED,2051,35
https://www.youtube.com/watch?v=2ohQatXCS2Y,A Playbook for Financing Climate Solutions  Nili Gilbert and David Blood  TED,388,40
https://www.youtube.com/watch?v=TiyBdAvnLCw,Democracy Works  We Just Need Better Leaders  Lindiwe Mazibuko  TED,799,156
https://www.youtube.com/watch?v=zIXuLsXwsWs,The Science Behind How Sickness Shapes Your Mood  Keely Muscatell  TED,2049,73
https://www.youtube.com/watch?v=bwEIqjU2qgk,How to Harness Abundant Clean Energy for 10 Billion People  Julio Friedmann  TED,2694,220
https://www.youtube.com/watch?v=s_gjrvhPKt0,Can We Hack Photosynthesis to Feed the World  Steve Long  TED,974,53
https://www.youtube.com/watch?v=Wwje8jDjm5Q,Life on the Frontlines of War Reporting  Jane Ferguson  TED,877,48
https://www.youtube.com/watch?v=HJtbtEn0-uk,The Case for a New Great Migration in the US  Charles M Blow  TED,836,99
https://www.youtube.com/watch?v=HWj54Wt7uY4,Meet Methane the Invisible Climate Villain  Marcelo Mena  TED,593,87
https://www.youtube.com/watch?v=k_Xr0oGW_h4,Why You Shouldnt Trust Boredom  Kevin H Gary  TED,2556,93
https://www.youtube.com/watch?v=oIAQcvewgTg,A Crash Course in Making Political Change  Katie Fahey  TED,1362,69
https://www.youtube.com/watch?v=fojPLOE150c,When Biden Met Xi and Whats Going On with the US and China  Ian Bremmer  TED,3848,609
https://www.youtube.com/watch?v=SEkGLj0bwAU,The Exciting Perilous Journey Toward AGI  Ilya Sutskever  TED,17789,1637
https://www.youtube.com/watch?v=BJtmffAQdlo,The Secret Perks of Driving Electric  Cynthia Williams  TED,589,130
https://www.youtube.com/watch?v=xyaf_GmVNzo,The Real Gold of Our Economy Is in Our Hands  Salvatore Cali  TED,861,39
https://www.youtube.com/watch?v=3Z1wAag8z54,Are You Really As Good at Something As You Think  Robin Kramer  TED,1764,81
https://www.youtube.com/watch?v=jN-Atdqqpgw,Why You Should Ditch Deadly FossilFuel Appliances  Donnel Baird  TED,545,114
https://www.youtube.com/watch?v=iYDVJTPwGHE,An Alternative to the Midlife Crisis  Chip Conley  TED,1398,61
https://www.youtube.com/watch?v=neipUPkQZBA,The Unexpected Way Spirituality Connects to Climate Change  Gopal D Patel  TED,707,41
https://www.youtube.com/watch?v=T8jz74FTUNU,Returning to School MidCareer Heres What You Need To Know  Candice Neveu  TED,870,32
https://www.youtube.com/watch?v=D2o7e4_IVbs,Its Time To Rethink the Role of First Lady  Irina Karamanos Adrian  TED,1754,293
https://www.youtube.com/watch?v=WX_vN1QYgmE,The Dark Side of Competition in AI  Liv Boeree  TED,4925,266
https://www.youtube.com/watch?v=tWIMlXFk0bs,Photographing Nature Beyond the Limits of Human Perception  Doris Mitsch  TED,2763,87
https://www.youtube.com/watch?v=QO3nY_u6hos,Is Technology Our Savior  or Our Slayer  Ruha Benjamin  TED,1566,102
https://www.youtube.com/watch?v=n3eROozZg10,Artificial Skin We Made It  Heres Why  Anna Maria Coclite  TED,852,53
https://www.youtube.com/watch?v=eXdVDhOGqoE,AI Is Dangerous but Not for the Reasons You Think  Sasha Luccioni  TED,20446,1652
https://www.youtube.com/watch?v=Rr7iEH3eeQo,The Powerful Possibilities of Recycling the Worlds Batteries  Emma Nehrenheim  TED,1269,46
https://www.youtube.com/watch?v=xUNx_PxNHrY,How to Keep AI Under Control  Max Tegmark  TED,4303,420
https://www.youtube.com/watch?v=hUPrUJ4F_Ro,The Power of Unconventional Thinking  David McWilliams  TED,3804,92
https://www.youtube.com/watch?v=fLMZAHyrpyo,How to Think Computationally About AI the Universe and Everything  Stephen Wolfram  TED,10706,647
https://www.youtube.com/watch?v=f4m65_6sifs,How Comedy Helps Us Deal with Hard Truths  Roy Wood Jr  TED,1014,37
https://www.youtube.com/watch?v=oQ7x0OJEPNM,My Quest to End the Horror of Gun Violence in the US  Lucy McBath  TED,468,188
https://www.youtube.com/watch?v=CEHKGV9qotM,A Simple Way to Inspire Your Team  David Burkus  TED,1356,37
https://www.youtube.com/watch?v=P6FORpg0KVo,How to Make Learning as Addictive as Social Media  Luis Von Ahn  TED,350538,4263
https://www.youtube.com/watch?v=w7n1oYtMdEY,A Cleaner World Could Start in a Rice Field  Jim Whitaker and Jessica Whitaker Allen  TED,632,24
https://www.youtube.com/watch?v=XezfOVE9RFM,Caregiving Is Real Work  Lets Treat It That Way  The Way We Work a TED series,1962,97
https://www.youtube.com/watch?v=lpCPRE3oSTE,The Ordinary People Doing Extraordinary Things in Ukraine  Oleksandra Matviichuk  TED,2188,246
https://www.youtube.com/watch?v=H8kr_V3fEGA,Lets Reframe Cancel Culture  Sarah Jones  TED,1009,86
https://www.youtube.com/watch?v=WCmeOccXRq8,The Joy of Learning Random Things on Wikipedia  Annie Rauwerda  TED,2356,181
https://www.youtube.com/watch?v=HEkmWdapz4c,Unions for Climate Action  Payton M Wilkins  TED,489,46
https://www.youtube.com/watch?v=rXxUCeRVma4,How Rest Can Make You Better at Your Job  The Way We Work a TED series,3322,78
https://www.youtube.com/watch?v=tPlQGy-9hSI,What Does Wealth Mean to You  Aisha Nyandoro  TED,1503,82
https://www.youtube.com/watch?v=RB0zvhRZu-0,We Actually Have a Shot at Stopping the Climate Crisis  Asmeret Asefaw Berhe  TED,745,195
https://www.youtube.com/watch?v=NRv7r5aKgOc,Miles from Any Shoreline  Sarah Kay  TED,1243,74
https://www.youtube.com/watch?v=WMtyJw4NED8,Work Has Changed Why Havent Resumes  Nicos Marcou  TED,1362,115
https://www.youtube.com/watch?v=l4Lq7gaKW4A,Lessons from My Father Alexey Navalny  Dasha Navalnaya   TED,21982,2260
https://www.youtube.com/watch?v=B8dBA3klR0o,The Tech We Need to Fight Workplace Ageism  Piyachart Phiromswad  TED,602,68
https://www.youtube.com/watch?v=McX2ZovIrCg,3 Practices for Wisdom and Wholeness  Krista Tippett  TED,1399,46
https://www.youtube.com/watch?v=zgtD2Cerots,3 Ways to Better Connect with Your Coworkers  The Way We Work a TED series,2250,43
https://www.youtube.com/watch?v=wQmBsbt9blg,The IsraelHamas War  and What It Means for the World  Ian Bremmer  TED,26974,4948
