Video URL,Title,Likes Count,Comment Count
https://www.youtube.com/watch?v=sWMs-c4jTCU,Irelands 7day weather forecast,1,0
https://www.youtube.com/watch?v=SV5zTv7vI0s,Police issue new appeal over the murder of Natalie McNally,9,7
https://www.youtube.com/watch?v=suz5Y7dYsvI,CCTV shows hero paying for strangers parking ticket at 3AM in Navan,16,4
https://www.youtube.com/watch?v=SuXzfsiFJqw,The family of Amy Fitzpatrick appeal to Tánaiste Micheál Martin to press Spanish authorities for ,15,3
https://www.youtube.com/watch?v=stX0VSMduJM,Liam Cunningham takes part in Palestine protest outside the Dáil,28,15
https://www.youtube.com/watch?v=sS0fxHWivFs,What I saw was not from this earth  Meet the Irish people who claim to have seen UFOs,35,15
https://www.youtube.com/watch?v=sRmkjb5WQ2w,Independent TD Marc MacSharry formally suspended from the Dáil for two days,5,2
https://www.youtube.com/watch?v=SmTo4vbiVvo,Offical Guide to Bloom 2016  In this Weeks Sunday Independent,0,1
https://www.youtube.com/watch?v=SmACILiSX_k,CEO of the Mental Health Commission in heated exchange with TD Neasa Hourigan,13,4
https://www.youtube.com/watch?v=slW5qLoPtFI,Woman punches and spits on man during daylight attack on OConnell Street  Independentie,4,0
https://www.youtube.com/watch?v=sLLE6H5C-uM,Dublin Airport QA,10,0
https://www.youtube.com/watch?v=slc7sRUzMbQ,Rugby legend Rory Best set to walk to Mayo to raise money for Cancer Fund for Children,19,4
https://www.youtube.com/watch?v=SjED0SFNPOw,Irelands 7day weather forecast,5,0
https://www.youtube.com/watch?v=SIHqGZeo4BI,Straight back into training  Conor McGregor appears at Blanchardstown District Court,2673,895
https://www.youtube.com/watch?v=SCe1AkN1Wts,Sinn Féin vice president describes PSNI data breach as very worrying,5,8
https://www.youtube.com/watch?v=sc7Q8bpM0Xo,Gardaí launch murder inquiry after man 30s stabbed to death in Finglas,20,5
https://www.youtube.com/watch?v=S1srampxOP0,Niall Collins insists he did not break law over land sale in statement to Dáil,6,9
https://www.youtube.com/watch?v=s09gchFjzaU,Mary Lou McDonald accuses Government of gaslighting renters on weekly basis,17,28
https://www.youtube.com/watch?v=s_Nz7ESErvQ,Costofliving package right for this particular time says Tánaiste Micheál Martin,60,226
https://www.youtube.com/watch?v=RYmti9wStZo,United Against Racism rally welcomes refugees to Dublin city centre,35,256
https://www.youtube.com/watch?v=Rxr6TeITedo,Savings rate war breaks out as Bank of Ireland enters fight with new accounts,6,0
https://www.youtube.com/watch?v=RXMJXgbb238,Leo Varadkar says international letter sent to Sinn Féin on press freedom is a serious matter,36,29
https://www.youtube.com/watch?v=RwWRmN3Jr74,Linda Mulhalls startling confession to retired detective Christy Mangan,11,4
https://www.youtube.com/watch?v=RV0WCWUYzDc,Mario Kart costume video goes viral as bikeriding plumber shoots fireworks from mobility scooter,53,3
https://www.youtube.com/watch?v=rth_FbOeejY,VIDEO Man dies after stabbing in Co Kerry,3,1
https://www.youtube.com/watch?v=rpjNtTtxrlQ,TDs carry coffin into KBC branch as part of eviction protest,50,33
https://www.youtube.com/watch?v=RkkmJGD1baI,Unruly Dáil scenes on the first day back bring a rebuke from the Ceann Comhairle,42,24
https://www.youtube.com/watch?v=rIo2tpFy0wA,State will go beyond target of helping construct 4500 student beds  Simon Harris,0,2
https://www.youtube.com/watch?v=reWmypNmCG4,Catherine Martin welcomes publication of RTEs plans for registers of interest,2,1
https://www.youtube.com/watch?v=RaWCE3yq2pU,Bryan Dobson I come from a family that talks about our problems,8,N/A
https://www.youtube.com/watch?v=ragThAgds_o,Electric Ireland admits data breach that could see customer financial data compromised,11,0
https://www.youtube.com/watch?v=R6gLjioZQwg,Spanish authorities clamp down on lavish lifestyle of criminal group,0,0
https://www.youtube.com/watch?v=R58jFs4Ns10,Mourners gather as businessman Ben Dunne taken to final resting place at Castleknock Graveyard,8,0
https://www.youtube.com/watch?v=r0uYtElkc-c,Lucky Labrador rescued from sea ledge off coast of Dublin,6,1
https://www.youtube.com/watch?v=R-SFeFFshS8,The number of Covidrelated deaths plummeted last year,6,0
https://www.youtube.com/watch?v=QXnh7tiROHY,Kerry priest criticised after speech against transgenderism abortion and sex,33,40
https://www.youtube.com/watch?v=qVDtpD55oRg,Room to Approve Dermot Bannons grandeur versus the reality of the vacant homes grants,6,0
https://www.youtube.com/watch?v=qtxRMgGRZVA,Actor Liam Cunningham urges people to join housing protest on Saturday,47,9
https://www.youtube.com/watch?v=qQyaigdpb4o,School League Tables,1,0
https://www.youtube.com/watch?v=qpjT0ThD8gA,Ashling Murphy trial Joseph Puska confessed to killing schoolteacher while in hospital court hears,262,737
https://www.youtube.com/watch?v=Qnk09dwYVLU,Standing ovation in Dáil for Natasha OBrien,50,94
https://www.youtube.com/watch?v=Qm1zagftEIA,Mattie McGrath The leader of the Labour Party will be gone quicker than it gets dark,84,25
https://www.youtube.com/watch?v=QKgoOBxzIZ0,How a Council dezoned an area of South County Dublin preventing land from being built,8,3
https://www.youtube.com/watch?v=qJqMnazW6yQ,Rishi Sunak strikes postBrexit Northern Ireland Protocol deal with EU,3,5
https://www.youtube.com/watch?v=QIKeCQVsJwk,Funeral mass held for Patrick Rogers after car crash,4,0
https://www.youtube.com/watch?v=QhHJuRucl0w,Ill run you over  Cyclist and taxi driver get into heated roadside row in Cork,55,59
https://www.youtube.com/watch?v=qFRaqqxPmfQ,Paschal Donohoe Bank outage extremely serious but didnt damage Irelands reputationmp4,17,13
https://www.youtube.com/watch?v=QFb8My6aIKM,Tigers Childcare warns thousands of parents of potential 40pc fee increase,3,0
https://www.youtube.com/watch?v=qAQUVh8KFSY,Mary Lou McDonald asks why a contingency plan hasnt been put in place to keep flights going,7,1
https://www.youtube.com/watch?v=q9l4T2zuhdM,Irelands highly contentious hedge divides notable residents in Dundrum,44,40
https://www.youtube.com/watch?v=Q6s_nw6GOOU,Eat Yourself Fit,5,1
https://www.youtube.com/watch?v=q6r4lEmC_Ss,You dont need a Guard to tell you not to drink and drive says Simon Harris,20,25
https://www.youtube.com/watch?v=Q4yDOntWd0E,Irelands puffins appear to be thriving but more research needed experts warn,5,0
https://www.youtube.com/watch?v=Q4GqaJqRwM0,Enoch Burke talks about failings of the media as he leaves school on Monday afternoon,410,730
https://www.youtube.com/watch?v=q2-mYaPfWgg,Taoiseach Leo Varadkar talks about the migration issues facing the European Union,53,227
https://www.youtube.com/watch?v=q17jgwFApUg,Video reveals patient rooms and emergency department in New National Childrens Hospital in Ireland,17,5
https://www.youtube.com/watch?v=Pzoxe9PpSbI,Gerry The Monk Hutch leaving court,460,464
https://www.youtube.com/watch?v=PXpj0MncoY0,Thousands of children have been living in a legal limbo  Surrogacy rights campaigners have wel,0,1
https://www.youtube.com/watch?v=PwOMW5f-CNg,Incredible video shows teen breaking out of Garda van,52,38
https://www.youtube.com/watch?v=PvMN7D8K8UI,Weekend Extra Food The Best Romantic Dishes,1,0
